,ID,Lat,Lon,Target,Country,B1,B2,B3,B4,B5,B7,B8,B8A,B12
420,ID_CZKDZ6JHYMP4,34.29089624,70.39394106,1,Afghanistan,1252.8333333333333,1759.4166666666667,1992.4166666666667,2141.8333333333335,2504.8333333333335,3213.4166666666665,3205.0,3276.0833333333335,2560.3333333333335
423,ID_7Z40LLJAFZ00,34.08181834,70.69665843,1,Afghanistan,4238.833333333333,4243.666666666667,4301.333333333333,4262.333333333333,4613.833333333333,4726.0,4807.333333333333,4664.166666666667,3115.6666666666665
424,ID_LT6B1I6DN74Z,34.264893,70.33371323,0,Afghanistan,1855.5,2350.4166666666665,2585.5,2485.0833333333335,2512.5833333333335,3125.8333333333335,3249.6666666666665,3116.8333333333335,2320.75
426,ID_0O9IXHXP6W50,34.29270082,70.36551715,1,Afghanistan,2427.0,2132.4166666666665,2300.9166666666665,2153.75,2482.75,3671.0833333333335,3852.0,3726.5833333333335,2097.5
432,ID_S9FDBGGIZC2H,34.28970829,70.41687464,1,Afghanistan,1622.5833333333333,1964.5,2426.5,2667.0,2916.0833333333335,3221.0,3312.5833333333335,3263.75,3226.75
433,ID_B3JRB3R30YL8,34.2665699,70.33002391,1,Afghanistan,1560.5833333333333,1366.1666666666667,1470.0833333333333,1248.5833333333333,1897.0,3501.6666666666665,3701.5833333333335,3615.4166666666665,1384.8333333333333
435,ID_THFLD6H0G21T,34.26453919,70.36640568,0,Afghanistan,2596.3333333333335,2905.6666666666665,3044.1666666666665,3142.5,3245.8333333333335,3361.0,3466.3333333333335,3346.5833333333335,2887.0
440,ID_TJZFLT7QJMC7,34.30126638,70.39345406,1,Afghanistan,1118.9166666666667,1356.4166666666667,1619.5,1441.6666666666667,1892.0833333333333,3639.0833333333335,3558.4166666666665,3731.6666666666665,1593.6666666666667
443,ID_A9TJTX66XQSG,34.16530999,70.76418241,1,Afghanistan,861.8333333333334,980.3333333333334,1518.6666666666667,1988.0,2593.3333333333335,3132.5,3219.6666666666665,3324.3333333333335,3005.5
444,ID_Y7S21PIT1FOS,34.28432088,70.41332169,1,Afghanistan,1101.75,1310.5833333333333,1759.3333333333333,1846.6666666666667,2453.8333333333335,3407.0833333333335,3678.25,3555.5,2594.1666666666665
448,ID_4C8HMB30MJIB,34.24378466,70.30037392,0,Afghanistan,2674.0,2913.0,3079.0,3271.1666666666665,3656.0,3719.3333333333335,3683.3333333333335,3659.5,3407.8333333333335
449,ID_9V9JROSJ9MM4,34.08279402,70.68887948,1,Afghanistan,3549.5,3587.0,3648.3333333333335,3483.3333333333335,4046.6666666666665,4352.166666666667,4484.666666666667,4332.5,2428.8333333333335
453,ID_G3U6M5H54UXM,34.29256115,70.43146586,0,Afghanistan,2000.5,2347.4166666666665,2845.0,3029.1666666666665,3184.25,3276.25,3250.0,3227.0833333333335,3509.5
460,ID_MKK43JNFC42S,34.30628575,70.39096087,1,Afghanistan,1348.6666666666667,2048.25,2267.6666666666665,2270.5,2275.3333333333335,3932.0833333333335,3689.6666666666665,3987.9166666666665,1994.9166666666667
461,ID_KZX10YRRPFQ2,34.28429498,70.41821376,1,Afghanistan,1499.5,1920.4166666666667,2343.3333333333335,2642.0833333333335,2965.25,3317.6666666666665,3268.3333333333335,3378.75,3209.25
462,ID_S6Q0OLMNEJ9V,34.25109915,70.34426477,0,Afghanistan,2232.1666666666665,3234.1666666666665,3012.75,2716.6666666666665,3017.75,3407.75,3828.3333333333335,3396.0833333333335,2440.75
465,ID_X0I8DW9ZQHPY,34.15512428,70.7574672,0,Afghanistan,851.3333333333334,1090.6666666666667,1561.1666666666667,1960.1666666666667,2216.1666666666665,2514.0,2604.3333333333335,2671.8333333333335,3245.1666666666665
467,ID_AGMVF8S9GKTV,34.29562046,70.41263232,0,Afghanistan,1505.9166666666667,2409.5833333333335,2739.0,2880.3333333333335,2742.25,3482.3333333333335,3521.4166666666665,3524.1666666666665,2773.0
468,ID_EOZOYTUE4PTC,34.05531528,70.6693958,0,Afghanistan,3831.5,3319.6666666666665,3668.8333333333335,3691.5,4128.5,4475.166666666667,4462.666666666667,4476.333333333333,3232.1666666666665
469,ID_1VG8RI95H9T1,34.05437555,70.66649405,0,Afghanistan,3092.6666666666665,3140.3333333333335,3290.3333333333335,3368.0,3615.3333333333335,4047.6666666666665,4149.5,4092.1666666666665,2717.5
473,ID_TV5TSED9LGL8,34.13151436,70.7133555,0,Afghanistan,618.1666666666666,591.5,1012.5,1133.6666666666667,1896.3333333333333,3179.6666666666665,3210.3333333333335,3373.6666666666665,2361.6666666666665
476,ID_06BV9BGMEJ9D,34.08166173,70.70187219,0,Afghanistan,4659.0,6704.666666666667,6396.0,6324.0,5259.833333333333,5998.833333333333,6822.333333333333,5943.0,3035.8333333333335
480,ID_Y02KW78T1MSC,34.11907907,70.7562348,0,Afghanistan,832.5,1689.3333333333333,2293.0,2532.0,2907.5,3574.8333333333335,3552.6666666666665,3633.5,3213.0
485,ID_7S6N6RWBL25X,34.25444237,70.34979868,1,Afghanistan,3793.4166666666665,3145.0833333333335,3124.6666666666665,2748.4166666666665,3100.9166666666665,4457.083333333333,4316.333333333333,4527.916666666667,2082.6666666666665
486,ID_KNAKZV7SZ2GI,34.26100847,70.34100325,1,Afghanistan,1915.6666666666667,1404.25,1807.9166666666667,1572.3333333333333,2122.75,3764.9166666666665,3903.5833333333335,3826.9166666666665,1615.0833333333333
504,ID_DDZYRA60EBIC,34.27800803,70.34826326,0,Afghanistan,1715.0,2182.5,2325.25,2446.0,2688.8333333333335,2882.0833333333335,2800.4166666666665,2909.6666666666665,2560.25
506,ID_7TBQ9F6ANT4H,34.28245695,70.41618035,1,Afghanistan,1442.5833333333333,1763.6666666666667,2200.0,2443.8333333333335,2673.1666666666665,2957.4166666666665,3000.4166666666665,2997.4166666666665,3060.5
509,ID_7BR1I073QEZ2,34.12533868,70.73856201,0,Afghanistan,1147.3333333333333,1453.6666666666667,1981.6666666666667,2406.0,2674.6666666666665,2864.1666666666665,2890.3333333333335,2955.5,3430.3333333333335
510,ID_LH3TRH66RJNA,34.11644237,70.68619581,0,Afghanistan,434.5,1231.0,1564.5,1726.3333333333333,1987.5,2377.3333333333335,2570.1666666666665,2442.5,2485.0
512,ID_WI9BJXNUVVVJ,34.30077626,70.40652493,1,Afghanistan,1601.75,1359.5,1675.25,1511.9166666666667,2141.1666666666665,3881.0833333333335,3999.3333333333335,3964.75,2074.0
514,ID_WASJCJQPH101,34.08957119,70.6584281,1,Afghanistan,630.5,691.1666666666666,860.1666666666666,704.3333333333334,1212.8333333333333,3355.1666666666665,3181.5,3452.3333333333335,1082.3333333333333
519,ID_QHBMANMQPREC,34.25254092,70.31789525,1,Afghanistan,2062.8333333333335,2287.75,2140.6666666666665,1789.8333333333333,2267.6666666666665,3604.75,3598.5,3575.4166666666665,1644.0
520,ID_1XNW5PWHESVU,34.28615934,70.39997662,1,Afghanistan,1430.25,1689.0,2003.0,2168.4166666666665,2431.25,3053.25,3042.3333333333335,3118.8333333333335,2501.8333333333335
523,ID_JIGQAR40H0YP,34.2642695,70.3565737,1,Afghanistan,2641.0,1935.4166666666667,1979.8333333333333,1877.0833333333333,2581.5833333333335,4018.4166666666665,4182.416666666667,4030.0,2034.0833333333333
524,ID_9F6HQLKDBBCW,34.12124876,70.71294909,0,Afghanistan,1400.1666666666667,1739.5,2247.5,2641.5,2831.1666666666665,3147.0,3125.5,3179.6666666666665,3262.6666666666665
529,ID_I4KHK6Y6KDFY,34.27864291,70.32972096,0,Afghanistan,2816.75,3036.1666666666665,3273.0,3516.4166666666665,3728.75,3680.25,3744.25,3628.8333333333335,3611.5
534,ID_WVFJY6X3CSXS,34.26380094,70.35832091,1,Afghanistan,2586.6666666666665,2603.8333333333335,2535.25,2201.5,2545.1666666666665,4290.583333333333,4204.083333333333,4367.833333333333,1768.25
535,ID_V582NH012WA8,34.29249735,70.3910207,0,Afghanistan,2138.0833333333335,2979.6666666666665,3239.6666666666665,3337.0833333333335,3446.0,3356.1666666666665,3336.1666666666665,3274.1666666666665,3438.0
538,ID_ZHMFRGK8ZYZX,34.30842679,70.38645559,1,Afghanistan,1578.9166666666667,967.25,1283.9166666666667,1035.0,1723.75,4257.583333333333,4197.666666666667,4364.833333333333,1651.9166666666667
539,ID_PIC5KT1B1QLP,34.27013033,70.35148256,0,Afghanistan,2639.75,2987.0,3034.0833333333335,2985.6666666666665,3108.1666666666665,3318.5,3357.75,3311.5,2801.0833333333335
540,ID_6NF7KLNUH5DU,34.08462909,70.68706187,1,Afghanistan,2802.5,2723.1666666666665,2751.0,2346.5,2745.5,4732.333333333333,4918.0,4732.5,1161.3333333333333
542,ID_5SDY8K1CQJFX,34.24989042,70.33078732,1,Afghanistan,1937.25,2754.6666666666665,2676.75,2224.6666666666665,2446.5,3718.75,4023.1666666666665,3706.0,1680.8333333333333
551,ID_42JXTM6TL2HH,34.16085762,70.76212097,1,Afghanistan,918.1666666666666,1268.8333333333333,1795.0,2193.3333333333335,2479.1666666666665,2792.3333333333335,2840.6666666666665,2907.1666666666665,3189.8333333333335
555,ID_977NWSX8H95U,34.10283664,70.69160093,0,Afghanistan,2333.6666666666665,2263.5,2284.1666666666665,1889.6666666666667,2415.1666666666665,4163.833333333333,4153.5,4160.166666666667,1408.6666666666667
556,ID_B8F33E7UM5YL,34.081523,70.69886627,0,Afghanistan,4095.1666666666665,4318.333333333333,4361.333333333333,4451.833333333333,4638.166666666667,4630.666666666667,4791.5,4557.666666666667,3291.0
560,ID_3UYQC3VP37VX,34.29602953,70.38097128,1,Afghanistan,925.5833333333334,1021.75,1279.0833333333333,937.5833333333334,1613.0,4933.083333333333,5010.75,4919.083333333333,1297.5
561,ID_NJVCQI6LZLLT,34.28327336,70.42684393,0,Afghanistan,1567.5833333333333,1900.5,2329.25,2617.3333333333335,2738.0,2907.6666666666665,2975.25,2923.25,3055.1666666666665
565,ID_SGTYWII6FPXV,34.2928223,70.40802,0,Afghanistan,2253.6666666666665,2590.0,2923.1666666666665,3079.5,3183.1666666666665,3219.5,3234.0833333333335,3200.5,3284.6666666666665
573,ID_UBCEP9JKKR3C,34.3061929,70.37072932,1,Afghanistan,1398.5,1426.9166666666667,1586.5,1415.5,2002.3333333333333,3594.8333333333335,3722.75,3727.0,1704.0
575,ID_D1NFOTF86MV2,34.2746759,70.34934289,0,Afghanistan,1962.0,2162.4166666666665,2337.1666666666665,2339.5,2484.0833333333335,2902.5,2747.75,2942.0833333333335,2497.6666666666665
580,ID_VDJ7RDIZ0GVR,34.24226775,70.31642297,1,Afghanistan,3037.6666666666665,2990.6666666666665,2659.5,2040.0,2342.3333333333335,3945.5,4269.5,4106.166666666667,1743.0
585,ID_8TPGJRN2S38X,34.12057584,70.75910009,1,Afghanistan,528.6666666666666,255.33333333333334,670.3333333333334,686.5,1278.6666666666667,3181.3333333333335,3054.6666666666665,3350.8333333333335,1455.6666666666667
587,ID_YQHCMAA5ZFWS,34.29855951,70.37940196,0,Afghanistan,1453.9166666666667,1291.5,1530.6666666666667,1431.6666666666667,1731.0833333333333,4206.666666666667,4030.75,4307.666666666667,1822.0833333333333
589,ID_LACUI1CIVQE3,34.266225,70.35631726,0,Afghanistan,1961.0833333333333,1807.8333333333333,1721.5,1426.3333333333333,2005.6666666666667,4182.666666666667,4554.166666666667,4153.75,1667.6666666666667
590,ID_VKA4TCB2C4QE,34.05891118,70.66630758,1,Afghanistan,3473.6666666666665,3207.6666666666665,3299.3333333333335,3001.8333333333335,3444.6666666666665,4531.833333333333,4551.0,4507.166666666667,2170.5
595,ID_5TJK3S2FXWGJ,34.08653055,70.69015502,0,Afghanistan,3412.0,3924.6666666666665,3796.6666666666665,3864.0,4087.1666666666665,4232.0,4191.666666666667,4166.0,2760.1666666666665
598,ID_G3MBBK2GN8HA,34.05537815,70.67442146,1,Afghanistan,3929.3333333333335,3240.0,3298.6666666666665,3095.8333333333335,3834.6666666666665,4235.0,4371.0,4153.333333333333,2818.1666666666665
600,ID_7XB2G02AHPZP,34.2501881,70.32778285,0,Afghanistan,2396.0,3759.5,3910.1666666666665,3630.0,3580.5833333333335,3122.4166666666665,3767.25,2910.3333333333335,2465.4166666666665
601,ID_FUNQA2O629NJ,34.2663691,70.34951408,1,Afghanistan,1864.0833333333333,1657.5833333333333,1882.75,1682.1666666666667,2151.8333333333335,3549.75,3532.1666666666665,3569.25,1647.1666666666667
602,ID_N891V6PQ08U5,34.10758431,70.70671637,0,Afghanistan,2231.0,2125.0,2584.8333333333335,2815.8333333333335,3077.1666666666665,3288.8333333333335,3204.3333333333335,3326.3333333333335,3078.6666666666665
603,ID_P30IQ3RLKQOD,34.28479427,70.40311014,1,Afghanistan,1266.3333333333333,1485.75,1932.9166666666667,2069.3333333333335,2484.75,3220.8333333333335,3307.5,3291.0833333333335,2632.1666666666665
605,ID_EYU12FP6UOFO,34.29806106,70.38105841,1,Afghanistan,1053.75,1188.3333333333333,1496.6666666666667,1271.5,1784.0833333333333,4113.416666666667,4091.1666666666665,4197.5,1606.5833333333333
610,ID_B0VHWTPUJITS,34.05737364,70.67368245,1,Afghanistan,3529.8333333333335,3261.8333333333335,3190.0,2912.8333333333335,3606.1666666666665,4393.666666666667,4474.833333333333,4339.166666666667,2182.8333333333335
612,ID_2M3R9EODLGS4,34.12211821,70.69597237,0,Afghanistan,868.1666666666666,1345.3333333333333,1817.0,2240.6666666666665,2419.8333333333335,2636.0,2694.1666666666665,2727.3333333333335,3260.8333333333335
613,ID_6SB0JE6SHJ3L,34.30297412,70.41560677,1,Afghanistan,1069.75,1376.1666666666667,1781.6666666666667,1778.6666666666667,2186.1666666666665,3609.1666666666665,3506.8333333333335,3651.0,2332.5833333333335
615,ID_9CILZ9TGBH0T,34.29893735,70.37322218,1,Afghanistan,1152.6666666666667,1177.8333333333333,1408.0833333333333,1229.75,1742.5833333333333,3817.1666666666665,3968.3333333333335,3894.5,1479.3333333333333
618,ID_FHSW631M4N6O,34.29027174,70.42885686,0,Afghanistan,2019.0833333333333,2347.25,2774.6666666666665,2909.0833333333335,3016.0,3105.0,3119.0,3079.0833333333335,3379.9166666666665
620,ID_ZITFA0EJNEUQ,34.12790762,70.75925272,1,Afghanistan,731.3333333333334,503.6666666666667,986.0,998.1666666666666,1732.5,3356.3333333333335,3598.1666666666665,3428.6666666666665,2126.6666666666665
622,ID_F8OKGFOW3RG5,34.28273442,70.4033342,1,Afghanistan,1216.25,1494.1666666666667,1887.3333333333333,2187.75,2565.25,3179.9166666666665,3086.6666666666665,3262.25,2764.5833333333335
629,ID_9W7U6HVV4ATO,34.05571088,70.6651257,0,Afghanistan,2915.1666666666665,2876.0,2960.8333333333335,2921.3333333333335,3289.3333333333335,4160.0,4149.5,4122.5,2496.1666666666665
630,ID_QHZUFA9TUBYU,34.10388815,70.69475723,1,Afghanistan,2281.3333333333335,2256.1666666666665,2349.8333333333335,2106.5,2574.8333333333335,4408.0,4345.333333333333,4445.0,1612.1666666666667
631,ID_BU6G7UU67RZ9,34.29019851,70.39486779,1,Afghanistan,1510.1666666666667,1734.0833333333333,2010.25,2169.9166666666665,2488.5833333333335,3010.75,3004.8333333333335,3086.0,2481.25
632,ID_9VZYXPCVYCV9,34.08613276,70.69520366,0,Afghanistan,4320.666666666667,4141.0,4210.333333333333,4259.5,4775.0,4759.166666666667,4534.166666666667,4678.5,3296.1666666666665
633,ID_8YSS6PROMXGT,34.10972348,70.70535783,0,Afghanistan,2201.1666666666665,2626.3333333333335,2975.0,3203.1666666666665,3402.3333333333335,3558.3333333333335,3675.6666666666665,3554.8333333333335,3272.1666666666665
636,ID_FJ6P26L0UFM2,34.11920328,70.75485172,0,Afghanistan,938.0,2018.6666666666667,2693.6666666666665,3018.3333333333335,3413.8333333333335,3613.1666666666665,3567.3333333333335,3646.1666666666665,3905.6666666666665
639,ID_WIVV3FC9UR2G,34.05966777,70.66318498,0,Afghanistan,4253.166666666667,4453.666666666667,4459.0,4345.333333333333,4520.333333333333,4797.166666666667,5047.166666666667,4786.0,3365.0
643,ID_WMYWS7MZH87D,34.2686619,70.35210176,1,Afghanistan,2367.75,1722.9166666666667,1942.0,1892.5,2310.3333333333335,3814.0833333333335,3732.5,3907.0833333333335,1785.75
644,ID_NZR9VF6RQIJM,34.26255925,70.37221361,1,Afghanistan,2522.5833333333335,2431.3333333333335,2639.8333333333335,2764.3333333333335,3077.9166666666665,3725.5833333333335,3715.8333333333335,3765.4166666666665,2570.9166666666665
648,ID_ZBJO86WI1GUK,34.25695047,70.35839643,0,Afghanistan,2850.1666666666665,3162.1666666666665,3220.5,3306.3333333333335,3537.0833333333335,3858.8333333333335,3731.4166666666665,3985.5833333333335,2762.1666666666665
657,ID_IBP4H0SMTFSF,34.1541385,70.75888926,0,Afghanistan,1107.5,1338.3333333333333,1842.3333333333333,2186.1666666666665,2444.0,2677.3333333333335,2719.8333333333335,2819.5,3465.6666666666665
664,ID_HC2N17K8EQKR,34.29745221,70.42990804,1,Afghanistan,1913.5,2265.0,2706.0833333333335,3009.25,3297.9166666666665,3440.5833333333335,3398.9166666666665,3457.1666666666665,3657.0
666,ID_A5CWUD22SAN5,34.27005754,70.33410411,0,Afghanistan,2030.8333333333333,2324.0833333333335,2494.6666666666665,2585.0833333333335,2668.25,2827.25,2926.9166666666665,2855.25,2681.75
668,ID_VAMSOJ4CYQRT,34.07642894,70.69107683,0,Afghanistan,3363.8333333333335,3766.6666666666665,3743.8333333333335,3583.6666666666665,3923.5,3945.0,4005.1666666666665,3798.6666666666665,2613.6666666666665
669,ID_LTQCRW9EV5WH,34.14078199,70.74978862,1,Afghanistan,430.5,787.5,1211.5,1450.3333333333333,1817.5,3288.3333333333335,3334.1666666666665,3500.6666666666665,2121.3333333333335
673,ID_397WUFK62O3K,34.1233411,70.71208702,1,Afghanistan,735.5,807.1666666666666,1193.0,1198.8333333333333,1679.3333333333333,3463.1666666666665,3432.5,3580.8333333333335,1941.5
674,ID_JBNE6SKLMZKP,34.10498638,70.69647276,1,Afghanistan,2270.5,2211.3333333333335,2330.6666666666665,2177.0,2831.1666666666665,3955.8333333333335,4105.333333333333,4023.6666666666665,2117.3333333333335
676,ID_5WCHS8ORYR96,34.25287786,70.32133163,0,Afghanistan,2298.4166666666665,2740.5,2759.1666666666665,2775.75,3035.9166666666665,3122.3333333333335,3305.0833333333335,3095.0,2718.0833333333335
680,ID_X6C66ZFTRGGR,34.28264157,70.38449942,1,Afghanistan,1636.5833333333333,2194.9166666666665,2564.5833333333335,2718.5,2764.6666666666665,3631.1666666666665,3370.0833333333335,3619.5833333333335,2821.4166666666665
681,ID_N0NDW4WP07G3,34.2811487,70.41305181,1,Afghanistan,1534.1666666666667,1896.9166666666667,2400.1666666666665,2638.0833333333335,2876.4166666666665,3185.1666666666665,3324.3333333333335,3244.5833333333335,3182.9166666666665
686,ID_MJKNX4B7CTKD,34.09408403,70.75666592,0,Afghanistan,1139.8333333333333,1313.6666666666667,1753.6666666666667,2088.6666666666665,2384.8333333333335,2682.5,2729.0,2806.8333333333335,3197.5
688,ID_VS67R41V7MWW,34.08246012,70.68476698,0,Afghanistan,4160.666666666667,4680.666666666667,4455.666666666667,4293.5,4306.5,4128.666666666667,4380.333333333333,4041.5,3086.3333333333335
690,ID_OJPND0UHKZJT,34.2649011,70.35784562,0,Afghanistan,2503.8333333333335,2618.6666666666665,2411.1666666666665,2240.0,2482.0833333333335,3704.3333333333335,3638.0,3672.6666666666665,2208.6666666666665
695,ID_0WFSUTUVXSPF,34.27679174,70.34446278,1,Afghanistan,1861.1666666666667,1900.25,1964.5833333333333,1898.25,2450.9166666666665,3604.9166666666665,3479.0833333333335,3647.1666666666665,1685.5833333333333
698,ID_XEVFJJGJ5GVM,34.27967958,70.33247377,1,Afghanistan,2866.25,2463.9166666666665,2670.5833333333335,2892.75,3353.8333333333335,3818.75,3808.25,3903.0,2949.6666666666665
700,ID_OMQHS5RIACR1,34.24317874,70.30390067,1,Afghanistan,1816.8333333333333,1741.6666666666667,1800.0,1593.1666666666667,2159.8333333333335,3884.3333333333335,3800.1666666666665,3908.3333333333335,1434.3333333333333
702,ID_Y4G79G92Z32P,34.27110206,70.35483446,1,Afghanistan,2308.75,2515.9166666666665,2580.5,2409.0,2702.5833333333335,3665.1666666666665,3859.6666666666665,3691.9166666666665,2113.6666666666665
704,ID_BOOYHB38R6WL,34.28547034,70.4266858,1,Afghanistan,1067.75,1406.8333333333333,1808.1666666666667,2052.25,2236.0833333333335,3006.5,3164.5833333333335,3137.4166666666665,2661.0
706,ID_0UOKF3J7DE4K,34.30396475,70.37827016,1,Afghanistan,1007.6666666666666,1115.0833333333333,1283.6666666666667,1253.25,1939.1666666666667,3349.4166666666665,3368.3333333333335,3477.1666666666665,1641.25
712,ID_0UPU3EOZMQMA,34.26884823,70.3510082,0,Afghanistan,2528.8333333333335,2065.25,2067.6666666666665,2093.8333333333335,2721.75,3261.9166666666665,3270.0,3303.1666666666665,2588.75
714,ID_QIO5YK010C2B,34.28754161,70.36516893,0,Afghanistan,1388.25,1113.4166666666667,1275.75,1130.8333333333333,1788.25,3810.3333333333335,3916.3333333333335,3936.9166666666665,1509.75
715,ID_3KVZM9GGNILC,34.30260308,70.40015527,0,Afghanistan,2426.1666666666665,2838.4166666666665,3154.8333333333335,3277.5,3337.5833333333335,3661.0,3526.3333333333335,3619.25,3513.3333333333335
721,ID_ZTPER4F6X49X,34.1026096,70.69411834,1,Afghanistan,2535.0,2714.1666666666665,2829.3333333333335,2701.0,3313.1666666666665,4425.0,4463.333333333333,4468.333333333333,2355.3333333333335
722,ID_5EDSR8JNKFN1,34.3117041,70.39649232,0,Afghanistan,1197.4166666666667,1585.0833333333333,1869.6666666666667,1813.0,2494.25,3523.0,3600.9166666666665,3604.5833333333335,2570.0833333333335
727,ID_HGTSM3SUOWOY,34.29469778,70.41759674,0,Afghanistan,2089.0,2471.0,2870.0833333333335,3082.8333333333335,3331.5,3425.1666666666665,3385.0,3415.0833333333335,3420.5
728,ID_KPR2EXPIZPEX,34.30104946,70.37643165,0,Afghanistan,1348.5,1841.9166666666667,2138.4166666666665,2128.6666666666665,2394.3333333333335,3741.8333333333335,3621.5,3851.75,2373.3333333333335
735,ID_VETI66YG9PK7,34.12077987,70.69384823,0,Afghanistan,744.8333333333334,1011.1666666666666,1574.6666666666667,1938.1666666666667,2399.5,2908.0,2894.1666666666665,2944.8333333333335,2838.6666666666665
740,ID_84T5EB5EG8VL,34.30529668,70.39933509,0,Afghanistan,1437.8333333333333,1951.5833333333333,2294.8333333333335,2265.5,2293.0,3596.5833333333335,3748.0833333333335,3674.4166666666665,2163.9166666666665
741,ID_I3S6UERI4CVX,34.24167166,70.31094936,1,Afghanistan,2755.5,2936.5,2572.6666666666665,1927.5,2420.0,4131.333333333333,4726.833333333333,4105.333333333333,1668.6666666666667
742,ID_34AYAB1LEVW2,34.08538734,70.6912668,1,Afghanistan,3394.3333333333335,3216.6666666666665,3006.0,2570.5,3177.1666666666665,4706.5,5013.333333333333,4688.833333333333,1721.3333333333333
744,ID_QWC2Z6LGH1XD,34.29026289,70.37353562,1,Afghanistan,1186.0,973.25,1187.0,1006.5,1801.9166666666667,3883.25,4168.5,4017.0,1591.5
745,ID_Q4HMFRQPX9C7,34.10218392,70.70060661,0,Afghanistan,1949.1666666666667,2347.5,2452.6666666666665,2342.6666666666665,2836.1666666666665,3347.1666666666665,3480.6666666666665,3317.0,2150.5
746,ID_NY499KLMSBQU,34.29550718,70.41609237,0,Afghanistan,2174.4166666666665,2813.1666666666665,3215.8333333333335,3400.6666666666665,3552.0,3673.5,3557.6666666666665,3622.0,3402.6666666666665
748,ID_9VW7VCSOMGHV,34.2555935,70.33198207,1,Afghanistan,1964.5,1789.9166666666667,1619.4166666666667,1373.25,1955.1666666666667,3568.0,3737.5833333333335,3597.5833333333335,1554.3333333333333
751,ID_IA0HWG6J9UPP,34.07909524,70.71177743,1,Afghanistan,1949.1666666666667,1964.3333333333333,1958.5,1605.8333333333333,2189.0,3903.3333333333335,4149.5,3916.3333333333335,1318.6666666666667
757,ID_INDUL05ZKDV7,34.12007119,70.68275342,0,Afghanistan,711.5,879.5,1402.1666666666667,1507.1666666666667,1966.1666666666667,3061.1666666666665,3219.1666666666665,3182.8333333333335,2448.3333333333335
760,ID_WCBHP14BIDGK,34.30208739,70.41214109,0,Afghanistan,1214.3333333333333,970.8333333333334,1269.3333333333333,1238.75,1873.1666666666667,3694.75,3880.5833333333335,3860.0833333333335,2044.6666666666667
761,ID_EHEVAAG5OVYD,34.29534687,70.40341353,1,Afghanistan,1667.5,1645.6666666666667,2028.25,2190.5,2576.0,2936.5833333333335,2854.75,2983.8333333333335,2842.5
762,ID_OLQJXWHJXXBI,34.24935224,70.30547262,0,Afghanistan,2922.0,3190.1666666666665,3225.1666666666665,3251.1666666666665,3320.4166666666665,3323.8333333333335,3566.8333333333335,3300.5833333333335,2985.8333333333335
767,ID_PLG96AG0W25H,34.07983356,70.70838649,0,Afghanistan,2217.6666666666665,2480.3333333333335,2589.3333333333335,2610.6666666666665,3041.1666666666665,3661.0,3903.0,3648.6666666666665,2394.3333333333335
768,ID_FTVG593ESV7J,34.16602943,70.77148668,1,Afghanistan,726.6666666666666,1395.0,1958.6666666666667,2265.1666666666665,2687.3333333333335,3295.6666666666665,3374.6666666666665,3372.5,3209.0
775,ID_9MK8TZTNFPMW,34.25579557,70.35174526,0,Afghanistan,3164.5,4023.8333333333335,3699.1666666666665,3585.1666666666665,3804.5833333333335,3913.5,4041.0,3834.5,2981.5
776,ID_GUF0SUN8R0AX,34.10338219,70.70370289,0,Afghanistan,1742.8333333333333,2041.5,2261.3333333333335,2304.5,2567.3333333333335,2662.3333333333335,2722.6666666666665,2585.5,2431.6666666666665
778,ID_JBFTN6GD5D66,34.1731694,70.77218754,0,Afghanistan,880.0,1302.6666666666667,1827.6666666666667,2178.8333333333335,2430.3333333333335,2817.8333333333335,2979.8333333333335,2931.6666666666665,3106.5
791,ID_E58V7AAL5SXZ,34.16202446,70.76237605,0,Afghanistan,779.8333333333334,1162.3333333333333,1645.1666666666667,2095.3333333333335,2440.8333333333335,2733.3333333333335,2747.3333333333335,2833.5,3273.0
793,ID_3TXXF6824U60,34.29352519,70.42682118,0,Afghanistan,2079.6666666666665,2248.9166666666665,2637.8333333333335,2759.6666666666665,2954.75,3010.4166666666665,2977.6666666666665,2974.5833333333335,3064.9166666666665
794,ID_89W2TPXQV4GF,34.29853421,70.38972872,1,Afghanistan,1473.0,1482.5833333333333,1882.5833333333333,1780.25,2262.4166666666665,3508.8333333333335,3738.5,3514.9166666666665,2191.0833333333335
795,ID_FDHS3Y6YIR1C,34.30712957,70.3796555,1,Afghanistan,2177.1666666666665,2035.25,2372.1666666666665,2469.5,2846.8333333333335,3164.9166666666665,3136.6666666666665,3202.25,2750.6666666666665
797,ID_PC2YKKTPD6CH,34.29051993,70.40713331,0,Afghanistan,1911.8333333333333,2292.1666666666665,2622.75,2800.1666666666665,2886.5833333333335,2928.9166666666665,2978.9166666666665,2925.4166666666665,3020.0833333333335
799,ID_LG2WATALLKN6,34.26180491,70.36023888,0,Afghanistan,3471.6666666666665,3407.9166666666665,3406.5833333333335,3256.75,3577.25,3889.3333333333335,4044.8333333333335,3868.8333333333335,2945.8333333333335
805,ID_RMCE9D7IYTAE,34.28686794,70.34099577,0,Afghanistan,2116.25,2495.5,2802.6666666666665,2912.1666666666665,2947.5833333333335,3397.25,3462.5833333333335,3417.75,3044.5833333333335
808,ID_0J6C9UOYGZ7M,34.30152294,70.40080268,1,Afghanistan,1356.4166666666667,1891.25,2248.3333333333335,2527.3333333333335,2865.1666666666665,3256.75,3308.6666666666665,3334.3333333333335,2901.9166666666665
