,ID,Lat,Lon,Target,Country,B1,B2,B3,B4,B5,B7,B8,B8A,B12
333,ID_QMIRV8JNM93E,32.122048,48.418026,0,Iran,2077.557142857143,1990.6142857142856,2119.1,2126.7714285714287,2416.2285714285713,2890.5714285714284,2971.4142857142856,2948.4714285714285,1661.8714285714286
334,ID_KTVCC8AZDEZT,32.180169,48.161108,0,Iran,2011.8428571428572,2069.0785714285716,2352.7214285714285,2467.1857142857143,2965.95,3809.192857142857,4010.7,3959.2,2368.2785714285715
336,ID_JTWT15CINHCS,14.179008,33.196882,0,Sudan,2270.5555555555557,2302.9583333333335,2440.222222222222,2582.347222222222,2812.9305555555557,2954.4305555555557,3090.5555555555557,3041.902777777778,2398.5555555555557
338,ID_3F5KCDX184WG,32.458108,48.147094,0,Iran,1825.268817204301,1988.05,2270.0214285714287,2578.135714285714,2841.2785714285715,3006.3535714285713,3152.6714285714284,3058.825,2382.832142857143
339,ID_N1ACXK7Q0P4R,32.30773,48.407156,1,Iran,2160.8285714285716,2148.9714285714285,2385.2,2432.6857142857143,2881.785714285714,4274.128571428571,4369.7,4311.185714285714,2159.7428571428572
340,ID_H15XA1BK62U3,14.465122,33.407088,0,Sudan,1540.6597222222222,1438.5069444444443,1684.361111111111,1709.263888888889,2137.9791666666665,2777.4513888888887,2608.9305555555557,2817.0069444444443,1585.5347222222222
341,ID_UQ0ZQLG44LAP,14.323907,33.37906,1,Sudan,1695.1805555555557,1724.0833333333333,1922.6944444444443,2056.2361111111113,2391.2638888888887,2887.402777777778,2912.5,2949.5555555555557,1746.6666666666667
342,ID_KAXNFT1AKV69,32.234247,48.276452,1,Iran,1992.3695652173913,2052.6857142857143,2245.1428571428573,2247.964285714286,2619.0142857142855,3720.1071428571427,3850.7214285714285,3770.2642857142855,2034.6285714285714
343,ID_5923M16UB37G,14.405025,33.511113,0,Sudan,2014.638888888889,2237.2013888888887,2510.5,2772.25,3127.347222222222,3218.1666666666665,3109.402777777778,3228.8125,2972.3194444444443
344,ID_CC3ZIA13GUCA,14.31124,33.575971,1,Sudan,1427.4583333333333,1445.0694444444443,1619.875,1737.3055555555557,2033.5,2512.2083333333335,2484.5416666666665,2554.597222222222,1605.388888888889
345,ID_CS2720GS5NBU,14.349509,33.220238,1,Sudan,2210.8055555555557,2186.347222222222,2340.0138888888887,2469.0,2885.8611111111113,3345.8194444444443,3351.1111111111113,3404.6666666666665,1850.138888888889
346,ID_RW515MIYCKJY,32.089978,48.236476,0,Iran,1899.8785714285714,1954.7357142857143,2146.5714285714284,2208.3714285714286,2543.9857142857145,3199.1,3421.5142857142855,3368.657142857143,1904.192857142857
347,ID_K3FLBP2WWMTK,32.123485,48.225607,0,Iran,1875.0142857142857,1999.7642857142857,2118.3214285714284,2096.45,2467.3785714285714,3230.285714285714,3521.342857142857,3385.042857142857,1807.4714285714285
348,ID_4I0JOPFCLY0B,14.414457,33.372053,0,Sudan,1974.076388888889,1998.861111111111,2243.340277777778,2457.8055555555557,2715.4444444444443,3001.0,2991.3611111111113,3086.4166666666665,2594.409722222222
349,ID_54CQM16GAPJQ,32.216551,48.204137,0,Iran,1660.4571428571428,1781.75,1913.857142857143,1922.2,2272.0,2918.792857142857,3118.55,3034.6071428571427,1696.2857142857142
350,ID_NEI0DFRBQBGQ,32.356867,48.24501,1,Iran,2037.6978417266187,2038.4214285714286,2263.657142857143,2119.4357142857143,2666.85,4506.578571428571,4677.557142857143,4612.621428571429,1872.8285714285714
351,ID_806T2BSMXUJR,32.236403,48.295316,1,Iran,2096.7,2140.0,2340.657142857143,2380.5714285714284,2756.614285714286,4124.471428571429,4295.8,4226.914285714286,2185.657142857143
352,ID_M0KTI9VR7TU2,14.347892,33.191402,0,Sudan,2337.6388888888887,2317.4583333333335,2450.1111111111113,2657.3888888888887,2920.5138888888887,3115.6666666666665,3135.8055555555557,3230.625,2712.027777777778
353,ID_G50H3OUTPMYY,32.384356,48.362869,1,Iran,1785.8142857142857,1839.7857142857142,2122.614285714286,2325.785714285714,2669.0714285714284,3346.6285714285714,3419.9714285714285,3447.1285714285714,2494.6857142857143
358,ID_4UQHTOD24EQ8,14.464134,33.292822,1,Sudan,1724.1944444444443,1731.8055555555557,1944.798611111111,2042.8055555555557,2396.1041666666665,2794.1875,2866.909722222222,2877.7083333333335,1899.576388888889
359,ID_K18T9D1I37FB,32.22212,48.28804,1,Iran,2017.8714285714286,2048.6285714285714,2297.3571428571427,2459.114285714286,2805.2714285714287,3724.6428571428573,3817.0857142857144,3809.0,2234.5857142857144
362,ID_9QLO9VANLKAI,14.281147,33.216196,1,Sudan,2085.1944444444443,2091.0416666666665,2179.5,2215.902777777778,2567.5833333333335,3004.347222222222,3014.25,3075.1111111111113,1933.7777777777778
364,ID_8FM5IQCUHGQ0,14.251053,33.399452,0,Sudan,1954.1527777777778,1905.861111111111,2064.0,2118.7638888888887,2470.25,2550.6111111111113,2613.2083333333335,2507.5138888888887,1592.4305555555557
365,ID_P0F55LV63H2O,14.305851,33.199038,0,Sudan,2448.7638888888887,2257.277777777778,2449.2361111111113,2685.472222222222,3255.027777777778,3538.125,3655.0833333333335,3522.8611111111113,2691.597222222222
366,ID_Z2K1GKR70ORT,14.420026,33.361633,1,Sudan,1802.8333333333333,1829.173611111111,2040.7291666666667,2156.3263888888887,2533.097222222222,2938.1111111111113,2938.0208333333335,3025.8194444444443,2042.1944444444443
367,ID_ID9HVQWQOUJW,14.326422,33.248625,0,Sudan,2343.4444444444443,2328.6388888888887,2507.6666666666665,2729.8055555555557,3000.0833333333335,3114.902777777778,3155.875,3159.6111111111113,2464.9444444444443
368,ID_FBYHT1KTXMXE,32.087193,48.226326,0,Iran,1548.3093525179856,1563.25,1686.8857142857144,1606.442857142857,2003.807142857143,2935.05,3036.4857142857145,3072.25,1287.5428571428572
370,ID_MA09UFGC12TJ,32.104531,48.429345,0,Iran,1802.9,1759.7857142857142,1839.857142857143,1806.857142857143,2165.1,2739.7285714285713,2786.0,2839.657142857143,1575.9571428571428
371,ID_663AEP6JQPOO,32.235325,48.201083,0,Iran,1831.4928571428572,1919.5428571428572,2027.192857142857,1989.9785714285715,2309.7714285714287,3061.7357142857145,3272.407142857143,3172.45,1626.45
372,ID_D4HUKZGD668S,14.432872,33.265154,0,Sudan,1508.236111111111,1518.8333333333333,1665.638888888889,1562.8819444444443,2013.1527777777778,2507.5555555555557,2563.347222222222,2591.1736111111113,1424.1597222222222
373,ID_60X28A4AC87N,14.329925,33.558364,0,Sudan,1756.2916666666667,1852.7222222222222,2095.5,2270.5833333333335,2688.1666666666665,3035.875,3101.7083333333335,3120.6805555555557,2692.3888888888887
377,ID_QWG70QONWXEK,14.421374,33.353818,1,Sudan,1696.1041666666667,1767.6666666666667,1902.451388888889,2002.1875,2296.972222222222,2616.8055555555557,2677.3541666666665,2671.1944444444443,1751.6041666666667
378,ID_2GCIZ478WKZS,32.391363,48.293879,1,Iran,1985.2571428571428,1925.8428571428572,2202.8714285714286,2286.2285714285713,2661.4714285714285,3850.1285714285714,3983.3571428571427,3943.3,2217.5285714285715
379,ID_QXSKQXHDV2DF,14.45003,33.1446,0,Sudan,2437.7916666666665,2402.222222222222,2577.375,2770.375,3117.902777777778,3243.1111111111113,3267.5763888888887,3323.8194444444443,2564.2986111111113
382,ID_YHKP9F4GGSYU,14.409875,33.422539,1,Sudan,1641.3680555555557,1767.6944444444443,2064.8541666666665,2320.9444444444443,2736.5625,3324.909722222222,3390.0208333333335,3522.2083333333335,2389.5555555555557
383,ID_YA1HP64AXU0D,14.242879,33.298392,1,Sudan,2080.277777777778,2096.8611111111113,2251.8611111111113,2356.6805555555557,2755.0416666666665,3210.6944444444443,3256.402777777778,3326.4166666666665,1997.4583333333333
384,ID_U383CJ7LI2U8,14.547497,33.201014,1,Sudan,1884.5555555555557,1970.5555555555557,2208.2638888888887,2407.652777777778,2781.027777777778,3289.7638888888887,3391.3611111111113,3421.0833333333335,2097.347222222222
385,ID_8KUOYJHZ9T9K,32.074796,48.230098,0,Iran,2273.5714285714284,2317.2357142857145,2626.207142857143,2851.7357142857145,3298.364285714286,3843.714285714286,4023.657142857143,3994.535714285714,2805.2357142857145
386,ID_BK5DF390S83H,32.231822,48.493844,1,Iran,2303.457142857143,2257.9714285714285,2454.042857142857,2490.9714285714285,2936.342857142857,4130.557142857143,4355.442857142857,4189.228571428572,2397.9
387,ID_MZJTQZIAJT9K,14.386789,33.527462,0,Sudan,1763.0833333333333,2246.1388888888887,2579.2638888888887,2689.4236111111113,2627.2638888888887,3622.034722222222,3841.9305555555557,3690.8541666666665,2142.625
389,ID_U18MJQJXLL7X,14.237579,33.338906,0,Sudan,2120.4305555555557,2152.027777777778,2356.472222222222,2430.902777777778,2726.222222222222,3458.7638888888887,3507.9861111111113,3597.5416666666665,2219.902777777778
390,ID_TREH3T5GWKA5,32.282217,48.558433,1,Iran,2408.2,2516.9285714285716,2796.885714285714,2936.5714285714284,3346.7714285714287,4353.142857142857,4580.142857142857,4397.6,2484.6428571428573
392,ID_2MDH24SNO2DN,14.360738,33.198409,1,Sudan,2038.7916666666667,1959.986111111111,2070.3055555555557,2163.875,2461.402777777778,2909.0555555555557,2960.527777777778,2982.6666666666665,1855.486111111111
393,ID_1PTZLB6PZ9OL,32.192745,48.573614,1,Iran,2091.391304347826,2159.6714285714284,2405.4714285714285,2495.8285714285716,2866.2714285714287,3715.285714285714,3879.7285714285713,3795.8285714285716,2313.2285714285713
394,ID_M06ZJE672OCD,32.433045,48.161737,0,Iran,2280.65,2417.682142857143,2693.3821428571428,3011.1857142857143,3390.1857142857143,3645.2714285714287,3856.8,3765.2785714285715,2860.0607142857143
395,ID_CS3ODWQ47TX2,14.128164,33.303243,0,Sudan,2230.4861111111113,2218.9583333333335,2412.8611111111113,2651.722222222222,2923.875,3030.9444444444443,3072.277777777778,3141.722222222222,2752.097222222222
398,ID_46736JKW53WH,14.239824,33.221316,1,Sudan,2385.3055555555557,2422.7361111111113,2560.527777777778,2661.597222222222,3009.125,3250.277777777778,3369.1666666666665,3339.0416666666665,2391.027777777778
403,ID_VHSUZF49ND72,32.300543,48.477494,0,Iran,1910.4714285714285,1938.9285714285713,2186.4285714285716,2319.0142857142855,2683.5714285714284,3651.3142857142857,3785.1,3727.2,2214.542857142857
406,ID_L4TQOIWZM7LP,14.389124,33.551806,0,Sudan,1989.7916666666667,2209.1111111111113,2524.7361111111113,2843.347222222222,3153.902777777778,3260.75,3192.0138888888887,3263.5069444444443,3012.8611111111113
407,ID_S4DA49CTJFZT,32.212957,48.346071,1,Iran,2163.457142857143,2047.7571428571428,2221.6285714285714,2247.9,2581.342857142857,3748.5714285714284,3824.4857142857145,3825.157142857143,2007.7714285714285
408,ID_0JB1ZS2QPE8C,32.113154,48.421979,0,Iran,2019.357142857143,1935.7714285714285,2066.385714285714,2009.1571428571428,2396.2285714285713,3333.3571428571427,3389.0857142857144,3448.957142857143,1587.857142857143
409,ID_5L4XPM4IG5TO,14.393077,33.437361,0,Sudan,1465.9930555555557,1471.9444444444443,1698.861111111111,1682.3680555555557,2050.1666666666665,3131.2013888888887,3453.284722222222,3223.347222222222,1418.4930555555557
411,ID_CTMXZ4XC9W2Y,32.134804,48.307982,1,Iran,2063.5285714285715,2119.4285714285716,2310.214285714286,2320.9142857142856,2708.7571428571428,3789.6428571428573,3913.9857142857145,3831.8,2120.342857142857
412,ID_06SS9UPGRDWP,32.282756,48.26109,1,Iran,2045.8489208633093,2081.535714285714,2324.45,2440.635714285714,2758.7785714285715,3386.785714285714,3527.192857142857,3446.1285714285714,2160.2
415,ID_2H0JYIM18W7D,14.408528,33.353009,0,Sudan,1883.763888888889,1903.1527777777778,2142.0625,2368.2916666666665,2738.0,3084.284722222222,3085.3611111111113,3162.1666666666665,2658.152777777778
417,ID_3B6ZHPALU7J3,32.121868,48.203418,0,Iran,1818.9928571428572,1906.4857142857143,2082.6714285714284,2115.1642857142856,2548.457142857143,3171.5285714285715,3338.035714285714,3309.2357142857145,1955.4357142857143
419,ID_31NV8VSTTEQD,32.306382,48.298101,0,Iran,1853.8714285714286,1872.0142857142857,2056.157142857143,2104.5,2316.9285714285716,2927.3714285714286,3240.6285714285714,3042.6857142857143,1872.0142857142857
421,ID_UOM8POIYWIC2,32.460443,48.255161,0,Iran,2065.2357142857145,2197.410714285714,2542.6071428571427,2931.6,3275.9035714285715,3524.0035714285714,3648.4714285714285,3662.2678571428573,3225.4857142857145
422,ID_NZ7YJHBCAT9V,14.425955,33.521982,0,Sudan,2050.0,2334.3888888888887,2611.527777777778,2843.777777777778,3197.5,3439.0555555555557,3370.715277777778,3437.8541666666665,2695.1319444444443
425,ID_0HGY7T0AVTPU,32.237122,48.256509,1,Iran,2049.9357142857143,2110.2785714285715,2274.2642857142855,2270.35,2595.3357142857144,3425.3,3636.6428571428573,3502.7642857142855,2158.957142857143
427,ID_J6OL3TRUPMDK,14.424788,33.243415,1,Sudan,1574.9027777777778,1596.2916666666667,1734.3194444444443,1836.2222222222222,2139.5763888888887,2771.9930555555557,2788.402777777778,2841.8680555555557,1607.8541666666667
428,ID_T2NH6L94WPQ8,32.146392,48.417218,0,Iran,1930.1142857142856,1942.5857142857142,1984.4714285714285,1883.8,2213.8142857142857,2879.657142857143,3049.385714285714,2948.8571428571427,1433.8428571428572
429,ID_268NHUSFH9T2,32.279882,48.427368,1,Iran,2032.8142857142857,2000.0,2242.5285714285715,2260.8714285714286,2659.714285714286,4184.257142857143,4308.4857142857145,4239.7,1998.2
430,ID_1O1XSEPKO51T,32.388847,48.185003,0,Iran,2138.3285714285716,2347.0,2707.342857142857,3114.364285714286,3476.6214285714286,3843.092857142857,3907.542857142857,3901.4928571428572,3078.25
431,ID_HESAQXBNNCRF,32.319228,48.126882,0,Iran,2285.6214285714286,2485.5785714285716,2852.8285714285716,3326.0142857142855,3636.0142857142855,3926.8571428571427,4112.1,4040.7714285714287,3650.1642857142856
434,ID_QZG4SOYYNIOS,14.306839,33.573096,1,Sudan,1389.0694444444443,1407.5416666666667,1567.9027777777778,1638.4722222222222,1926.3055555555557,2457.2916666666665,2479.5,2502.4305555555557,1577.8333333333333
436,ID_OLWU34LBJFSL,32.432506,48.161916,0,Iran,2329.760714285714,2496.2535714285714,2754.967857142857,3071.275,3361.7428571428572,3607.75,3823.957142857143,3732.9464285714284,2820.9214285714284
437,ID_9RE9D6R7I9P1,14.531148,33.271442,0,Sudan,1341.0972222222222,1354.4166666666667,1529.1527777777778,1465.625,1912.263888888889,2695.2083333333335,2802.5833333333335,2836.972222222222,1467.0555555555557
438,ID_ZALM8ZK1GJZ9,14.49279,33.212153,1,Sudan,1682.5833333333333,1695.2916666666667,1850.1666666666667,1945.3333333333333,2256.1666666666665,2863.972222222222,2979.3194444444443,2943.5555555555557,1718.5555555555557
439,ID_G9XIHB4LEQPF,14.378434,33.550639,0,Sudan,1849.263888888889,1603.263888888889,1881.013888888889,2014.4166666666667,2549.222222222222,3337.347222222222,3599.222222222222,3389.5694444444443,2444.652777777778
441,ID_RHVOPQ4DR0P1,14.255365,33.262818,1,Sudan,2181.7361111111113,2106.7916666666665,2198.972222222222,2250.4305555555557,2576.777777777778,3124.1666666666665,3180.8055555555557,3206.722222222222,1891.7083333333333
442,ID_UX1CFB8KC3F3,32.307011,48.291813,0,Iran,1859.057142857143,1832.1,1928.357142857143,1903.857142857143,2231.342857142857,2913.3571428571427,3009.285714285714,3054.2428571428572,1568.6142857142856
445,ID_JQXR3TTIBL0F,14.273332,33.424515,1,Sudan,1615.5833333333333,1633.4444444444443,1772.9305555555557,1799.986111111111,2141.875,2585.9166666666665,2640.5416666666665,2648.6666666666665,1537.9583333333333
446,ID_3XJR2XL8SX67,32.097434,48.230278,0,Iran,1910.5,2195.635714285714,2436.3142857142857,2565.5,2879.7642857142855,3527.692857142857,3816.5,3665.8142857142857,2450.2214285714285
447,ID_6G9QUQ7ZIS13,14.193381,33.327767,1,Sudan,2189.0,2287.875,2484.652777777778,2621.375,3045.4444444444443,3461.7083333333335,3485.472222222222,3594.652777777778,2265.152777777778
450,ID_HRH78HAAY3EG,32.336745,48.275284,1,Iran,2075.1714285714284,2116.0071428571428,2323.1428571428573,2449.942857142857,2759.5642857142857,3538.907142857143,3701.8714285714286,3609.442857142857,2417.542857142857
451,ID_I0C9O4MU6F34,32.301082,48.384699,1,Iran,2040.1142857142856,1918.6857142857143,2060.6,2013.6571428571428,2396.6428571428573,3765.3714285714286,3964.6285714285714,3913.8285714285716,1944.0285714285715
452,ID_Z3FCZ62J0R3Y,32.251495,48.450815,1,Iran,2029.3,2083.957142857143,2318.114285714286,2357.4142857142856,2801.7285714285713,4054.714285714286,4180.785714285715,4105.328571428571,2098.3
454,ID_AI34GRUGG83I,14.451737,33.149631,0,Sudan,2374.1458333333335,2518.2361111111113,2701.4166666666665,2904.284722222222,3194.402777777778,3302.0,3292.8055555555557,3321.965277777778,2660.0138888888887
455,ID_M57NSA5AD8TS,32.166694,48.295675,1,Iran,2047.0428571428572,2091.1857142857143,2245.9142857142856,2230.5142857142855,2717.842857142857,3976.4,4217.814285714286,4076.214285714286,1952.7285714285715
456,ID_86UCS17ZTJBN,14.249975,33.180622,1,Sudan,2272.625,2249.4861111111113,2321.0416666666665,2346.3194444444443,2645.2638888888887,3031.75,3132.777777777778,3102.7083333333335,1997.5277777777778
457,ID_8ZOMQ28QW8ON,14.404665,33.536266,0,Sudan,1673.625,1441.423611111111,1645.7777777777778,1655.9791666666667,2299.6458333333335,3307.0763888888887,3321.9375,3385.2361111111113,2016.3680555555557
458,ID_N8RYQUECX0EE,14.261564,33.459909,1,Sudan,1694.3333333333333,1734.861111111111,1879.763888888889,1787.0,2221.777777777778,3316.5,3514.5833333333335,3375.1666666666665,1550.4444444444443
459,ID_ZB2VV7MT5VK2,32.256436,48.18132,0,Iran,1868.391304347826,2042.7785714285715,2188.807142857143,2215.964285714286,2501.4285714285716,3045.957142857143,3340.042857142857,3150.885714285714,1873.857142857143
463,ID_EMYYH6IBCHH9,14.44491,33.116393,0,Sudan,2263.0208333333335,2061.465277777778,2216.2708333333335,2365.5763888888887,2893.2638888888887,3265.9305555555557,3289.152777777778,3354.5,2659.1319444444443
464,ID_JCCLTILZ912W,32.316892,48.373649,1,Iran,2334.4142857142856,2347.1857142857143,2547.657142857143,2736.9,3063.385714285714,3590.1,3674.1857142857143,3632.057142857143,2504.8142857142857
466,ID_ZKL6M2FBVJ5G,14.316271,33.534738,0,Sudan,1623.9444444444443,1751.5,2036.0,2225.9444444444443,2526.402777777778,3119.1666666666665,3102.0416666666665,3192.2916666666665,2435.027777777778
470,ID_IRCRZNFL280R,14.312139,33.300637,1,Sudan,1872.486111111111,1879.611111111111,2027.3194444444443,2138.8055555555557,2434.75,2989.1666666666665,3069.1805555555557,3074.8055555555557,1888.4027777777778
471,ID_WSW7NT507DF0,32.163819,48.299448,1,Iran,2280.9142857142856,2373.5285714285715,2593.785714285714,2676.542857142857,3035.2285714285713,3835.2428571428572,3996.9285714285716,3863.7285714285713,2464.7714285714287
472,ID_UAVX5HO3GWUW,32.101746,48.211952,0,Iran,1751.6857142857143,1802.35,1924.0428571428572,1885.642857142857,2290.0214285714287,2651.2642857142855,2675.7,2682.042857142857,1500.9214285714286
474,ID_9P8G8TM60AWW,14.432333,33.205416,1,Sudan,1917.111111111111,1907.7847222222222,2082.1805555555557,2126.590277777778,2587.8125,3254.6875,3313.2361111111113,3357.25,1902.8819444444443
475,ID_BBHMXJ78E8BM,14.386519,33.358489,1,Sudan,1447.1875,1443.5555555555557,1580.7847222222222,1689.9791666666667,1957.6319444444443,2529.7291666666665,2512.9305555555557,2595.965277777778,1552.7916666666667
477,ID_236VTPBP7ZAI,14.482639,33.323455,1,Sudan,1472.3472222222222,1506.736111111111,1654.25,1758.763888888889,2019.9166666666667,2318.9861111111113,2334.4861111111113,2387.1111111111113,1731.2777777777778
478,ID_FJGV30QFLCI4,32.256795,48.398892,1,Iran,2004.0714285714287,1973.6285714285714,2112.5142857142855,2117.8714285714286,2471.542857142857,3646.842857142857,3765.0857142857144,3695.6714285714284,2003.642857142857
479,ID_ZL6PGZ98L7VN,32.437087,48.137392,0,Iran,2111.2688172043013,2307.7285714285713,2659.3964285714287,3040.5714285714284,3397.6071428571427,3707.075,3886.592857142857,3810.1785714285716,2843.7535714285714
481,ID_B3II55MQIMH9,32.294345,48.389549,1,Iran,2094.842857142857,2105.1285714285714,2316.2571428571428,2524.6285714285714,2879.1,3651.3714285714286,3720.6857142857143,3731.3571428571427,2424.3285714285716
482,ID_7A5OLAHYFWRZ,14.452725,33.527552,0,Sudan,1883.1805555555557,1775.6805555555557,1940.0694444444443,2022.4305555555557,2654.5208333333335,3237.9305555555557,3285.3888888888887,3313.8958333333335,2503.9444444444443
483,ID_SL34J3XPA7C0,32.336655,48.276002,1,Iran,2098.5857142857144,2110.292857142857,2330.5857142857144,2465.864285714286,2761.3785714285714,3547.6428571428573,3703.0,3632.0785714285716,2424.9357142857143
484,ID_V031QMCLM34O,32.123126,48.226146,0,Iran,1848.9064748201438,1899.8,2018.4857142857143,1978.7428571428572,2344.1714285714284,3043.4857142857145,3291.2428571428572,3196.542857142857,1696.392857142857
487,ID_JYQ4E0MNE15M,32.177294,48.171888,0,Iran,1995.392857142857,1970.357142857143,2194.5714285714284,2284.907142857143,2754.7571428571428,3887.2,4132.021428571428,4030.3,2276.2642857142855
488,ID_TGMIMA4WUKD7,32.340069,48.300077,1,Iran,1950.0,1955.4857142857143,2187.3,2288.1285714285714,2664.3714285714286,3657.1428571428573,3817.057142857143,3719.3571428571427,2151.114285714286
489,ID_YHL8Y6KZNJPU,32.37169,48.246178,1,Iran,2021.807142857143,2046.4928571428572,2244.8285714285716,2190.9214285714284,2705.4714285714285,4160.785714285715,4340.878571428571,4285.128571428571,2088.9214285714284
490,ID_4CHWS6CPOULQ,32.193733,48.325589,1,Iran,2032.857142857143,2121.4142857142856,2312.885714285714,2389.0285714285715,2685.542857142857,3480.9,3620.657142857143,3517.9,2230.7428571428572
491,ID_7OJGPHPZHE3M,14.163468,33.369538,0,Sudan,2135.6805555555557,2107.0833333333335,2289.4305555555557,2405.7361111111113,2811.472222222222,3128.0694444444443,3254.4305555555557,3271.902777777778,2060.7361111111113
492,ID_7JNVGY64TDR9,32.239997,48.284896,1,Iran,2137.1428571428573,2117.364285714286,2293.7214285714285,2390.464285714286,2687.057142857143,3433.1428571428573,3544.1,3511.6642857142856,2192.1285714285714
493,ID_ULSAXD7E15DB,32.2435,48.408594,1,Iran,2375.8285714285716,2444.6428571428573,2691.0,2868.4857142857145,3320.057142857143,4107.214285714285,4192.557142857143,4166.914285714286,2605.1285714285714
494,ID_27B271C91TQD,14.360738,33.227604,1,Sudan,2206.9166666666665,2150.2361111111113,2257.4583333333335,2365.1805555555557,2618.875,2902.1666666666665,2978.6805555555557,2939.2083333333335,1822.7916666666667
495,ID_LMCPI3IPXI5P,14.354899,33.210806,1,Sudan,1941.5555555555557,1976.388888888889,2101.7638888888887,2142.6666666666665,2496.9444444444443,3078.8333333333335,3138.3888888888887,3168.597222222222,1862.9583333333333
496,ID_473DCBYKM88R,32.453796,48.136404,0,Iran,2068.3678571428572,2223.5214285714287,2509.5464285714284,2758.0607142857143,2913.489285714286,3100.6214285714286,3398.785714285714,3170.7892857142856,2489.9464285714284
497,ID_EM4UO6Q0QJUX,14.366038,33.291475,1,Sudan,1927.8472222222222,1917.3194444444443,2055.8611111111113,2157.472222222222,2507.4583333333335,3142.3333333333335,3167.9583333333335,3197.6111111111113,1789.3194444444443
498,ID_RYLVVDF829CG,32.248261,48.172786,0,Iran,2239.4857142857145,2222.442857142857,2521.964285714286,2817.535714285714,3288.1285714285714,3747.5785714285716,3896.042857142857,3907.285714285714,3085.6785714285716
499,ID_4XNUKL7RWFO8,14.158796,33.269196,0,Sudan,2401.972222222222,2408.9305555555557,2625.3611111111113,2988.3333333333335,3340.222222222222,3467.6666666666665,3613.0694444444443,3664.375,3555.7361111111113
500,ID_RC0TG92R0F9I,32.12609,48.202251,0,Iran,1783.6357142857144,1938.9214285714286,2232.2785714285715,2369.192857142857,2731.8785714285714,3493.307142857143,3695.0071428571428,3581.1785714285716,2333.957142857143
501,ID_GQZCJ8BDY4N5,14.424698,33.208291,1,Sudan,1853.548611111111,1820.701388888889,1954.0625,1976.3958333333333,2310.3958333333335,3038.722222222222,3133.7291666666665,3103.7083333333335,1672.3055555555557
502,ID_DFV7Q0G60V1G,32.302879,48.480459,0,Iran,1856.4,1907.8285714285714,2194.4857142857145,2196.5,2728.8714285714286,4439.685714285714,4535.628571428571,4513.157142857143,2159.6428571428573
503,ID_PUZ5E75XAC1D,32.435829,48.302862,0,Iran,1968.392857142857,2080.207142857143,2327.6214285714286,2590.0071428571428,2915.1785714285716,3177.35,3366.4285714285716,3320.85,2793.285714285714
505,ID_J2ATZIG1J6ED,32.300992,48.447221,1,Iran,2252.3285714285716,2423.6857142857143,2675.8714285714286,2906.0,3307.714285714286,4173.214285714285,4306.528571428571,4242.842857142857,2796.342857142857
507,ID_GP55SIA1GM92,14.557379,33.440775,0,Sudan,1651.0972222222222,2024.8055555555557,2442.5,2888.777777777778,3074.6111111111113,3356.5833333333335,3459.1388888888887,3404.2361111111113,3133.3333333333335
508,ID_BPNALAHMNRU2,14.195268,33.382474,0,Sudan,2391.902777777778,2613.652777777778,2835.0555555555557,2994.5,3274.1944444444443,3364.4166666666665,3471.4166666666665,3368.7638888888887,2306.7638888888887
511,ID_G26E37EX2V2X,32.385703,48.260282,1,Iran,1784.0285714285715,1834.2928571428572,2035.2857142857142,2109.942857142857,2399.957142857143,3451.3928571428573,3573.364285714286,3517.4285714285716,2035.6
513,ID_OFBN4KBNN3YH,14.429638,33.366214,1,Sudan,1696.236111111111,1685.75,1827.3333333333333,1881.0555555555557,2205.152777777778,2902.6666666666665,3019.0416666666665,2967.0486111111113,1681.8333333333333
515,ID_FYSDI1MBZS55,32.345638,48.196951,1,Iran,1907.6142857142856,2022.7428571428572,2202.7714285714287,2306.4928571428572,2573.35,3398.0214285714287,3557.6071428571427,3480.057142857143,2292.707142857143
516,ID_GHDHN26DRK61,32.102824,48.212042,0,Iran,1727.7714285714285,1756.942857142857,1856.1642857142858,1752.1642857142858,2136.114285714286,2642.964285714286,2807.9928571428572,2686.1,1312.8857142857144
517,ID_AY7DHBO2TWIT,14.445089,33.106152,0,Sudan,1953.2152777777778,1999.6666666666667,2101.159722222222,2248.2013888888887,2517.2638888888887,2616.4375,2660.1180555555557,2700.5486111111113,2189.5694444444443
518,ID_CEGS77J2PBAA,32.325696,48.27708,1,Iran,1729.6214285714286,1872.3785714285714,2064.8142857142857,2191.8285714285716,2498.542857142857,3213.385714285714,3372.135714285714,3292.907142857143,2186.2285714285713
521,ID_XBHK4BKEQ2DR,32.200471,48.211593,0,Iran,1778.0935251798562,1859.892857142857,2053.785714285714,2145.864285714286,2539.957142857143,3138.55,3328.1071428571427,3317.6214285714286,2129.0714285714284
522,ID_DLRFEXFYWY97,14.329027,33.251679,0,Sudan,2312.0555555555557,2386.6111111111113,2589.1666666666665,2858.027777777778,3217.5694444444443,3332.1666666666665,3292.2638888888887,3397.8055555555557,2869.375
525,ID_OR9XCZNICKE0,14.237489,33.154122,1,Sudan,2145.402777777778,2115.4444444444443,2208.5138888888887,2257.2361111111113,2574.7361111111113,3210.972222222222,3300.7361111111113,3308.5416666666665,1973.7916666666667
526,ID_ADMRB8VEARER,32.341866,48.336189,0,Iran,1870.7,1916.6571428571428,2127.7714285714287,2265.3,2562.3571428571427,3203.6285714285714,3241.785714285714,3285.6,2176.6857142857143
